t_id,marca,identificador,tipo,peso
3218,17,Q73G73L48N50S52J80T71,4,612.0867851379844
59037,24,Q73G73L48N50S53J80T71,4,358.23474327434883
23200,27,Q73G73L48N50S54J80T71,4,583.4423895652747
3219,15,Q73G73L48N50S55J80T71,4,525.0133470521055
5164,30,Q73G73L48N50S56J80T71,4,520.2575298179004
1208,18,Q73G73L48N50S57J80T71,4,437.98034840379574
64973,9,Q73G73L48N50T46V78M,4,409.3278926593202
39153,20,Q73G73L48N50T48J80T71,4,562.0335207135945
29157,25,Q73G73L48N50T49J80T71,4,767.9989921774857
29158,12,Q73G73L48N50T50J80T71,4,445.1153192277203
39154,4,Q73G73L48N50T51J80T71,4,542.0566419694253
61046,19,Q73G73L48N50T52J80T71,4,545.7696287727784
31108,29,Q73G73L48N50T53J80T71,4,641.5432749652289
25134,34,Q73G73L48N50T54J80T71,4,429.46105642106795
13199,23,Q73G73L48N50T55J80T71,4,455.21381181946253
47175,7,Q73G73L48N50T56J80T71,4,292.69300449206634
15225,34,Q73G73L48N50T57J80T71,4,651.7420669358544
5165,12,Q73G73L48N50U46V78M,4,373.9364028792088
25135,12,Q73G73L48N50U48J80T71,4,671.3841408036676
9216,10,Q73G73L48N50U49J80T71,4,313.55290907528683
61047,0,Q73G73L48N50U50J80T71,4,406.03006286222734
55063,2,Q73G73L48N50U51J80T71,4,618.8886459373302
37149,9,Q73G73L48N50U52J80T71,4,559.1875565130806
62982,4,Q73G73L48N50U53J80T71,4,413.47950620689124
57014,9,Q73G73L48N50U54J80T71,4,567.3433982634115
41154,15,Q73G73L48N50U55J80T71,4,409.9712975298902
29159,27,Q73G73L48N50U56J80T71,4,592.5334143280948
3220,25,Q73G73L48N50U57J80T71,4,379.7534770627264
23201,34,Q73G73L48N51J80T71,4,327.1911037486535
5166,5,Q73G73L48N51L46V78M,4,467.1260669012102
1209,7,Q73G73L48N51L48J80T71,4,428.9586932225737
47176,6,Q73G73L48N51L49J80T71,4,202.0693790019862
21206,30,Q73G73L48N51L50J80T71,4,618.7885972598135
39155,25,Q73G73L48N51L51J80T71,4,608.8704779483193
5167,24,Q73G73L48N51L52J80T71,4,568.6886699027708
29160,26,Q73G73L48N51L53J80T71,4,445.4599181029113
3221,4,Q73G73L48N51L54J80T71,4,541.0345819999243
57015,7,Q73G73L48N51L55J80T71,4,427.2321743932449
31109,34,Q73G73L48N51L56J80T71,4,428.8190335019575
1210,10,Q73G73L48N51L57J80T71,4,509.7251287072422
47177,23,Q73G73L48N51M46V78M,4,450.4088880540129
3222,16,Q73G73L48N51M48J80T71,4,595.6571815704867
11127,27,Q73G73L48N51M49J80T71,4,533.053715618709
3223,28,Q73G73L48N51M50J80T71,4,319.5057675431551
61048,7,Q73G73L48N51M51J80T71,4,613.187766278259
21207,22,Q73G73L48N51M52J80T71,4,352.1658854886567
55064,5,Q73G73L48N51M53J80T71,4,586.6066871332441
39156,0,Q73G73L48N51M54J80T71,4,444.1560462147664
33104,19,Q73G73L48N51M55J80T71,4,491.53955380254615
53111,13,Q73G73L48N51M56J80T71,4,512.912636731261
39157,20,Q73G73L48N51M57J80T71,4,422.3664756273398
57016,12,Q73G73L48N51N46V78M,4,382.5117313784338
15226,25,Q73G73L48N51N48J80T71,4,370.27516780209373
37150,9,Q73G73L48N51N49J80T71,4,566.7864442585848
43167,10,Q73G73L48N51N50J80T71,4,439.06414806734927
39158,10,Q73G73L48N51N51J80T71,4,352.2251401418021
31110,5,Q73G73L48N51N52J80T71,4,489.6436804882035
64974,9,Q73G73L48N51N53J80T71,4,394.7230185043676
23202,6,Q73G73L48N51N54J80T71,4,556.2432208574893
31111,1,Q73G73L48N51N55J80T71,4,391.4950651716117
31112,30,Q73G73L48N51N56J80T71,4,405.43779524869626
1211,29,Q73G73L48N51N57J80T71,4,415.4011844461844
49185,0,Q73G73L48N51O46V78M,4,549.6965393526981
51140,11,Q73G73L48N51O48J80T71,4,589.1347936700781
64975,11,Q73G73L48N51O49J80T71,4,351.85697134244805
55065,0,Q73G73L48N51O50J80T71,4,436.9373323926357
19168,25,Q73G73L48N51O51J80T71,4,469.41074550218383
31113,32,Q73G73L48N51O52J80T71,4,573.742027281022
15227,12,Q73G73L48N51O53J80T71,4,395.48038684661486
17190,29,Q73G73L48N51O54J80T71,4,546.5909925759313
51141,29,Q73G73L48N51O55J80T71,4,530.3856420027757
13200,6,Q73G73L48N51O56J80T71,4,551.8549563513325
9217,21,Q73G73L48N51O57J80T71,4,468.52486563243747
13201,10,Q73G73L48N51P46V78M,4,419.9580091891579
64976,12,Q73G73L48N51P48J80T71,4,429.83065228292855
61049,33,Q73G73L48N51P49J80T71,4,569.1728310823787
13202,12,Q73G73L48N51P50J80T71,4,525.6080778483316
39159,4,Q73G73L48N51P51J80T71,4,570.518173853849
41155,16,Q73G73L48N51P52J80T71,4,424.3657275651547
7172,11,Q73G73L48N51P53J80T71,4,334.697045539554
35101,31,Q73G73L48N51P54J80T71,4,645.6579995471126
21208,19,Q73G73L48N51P55J80T71,4,411.6625846561261
25136,1,Q73G73L48N51P56J80T71,4,574.1554895336476
37151,15,Q73G73L48N51P57J80T71,4,522.8800902826921
62983,13,Q73G73L48N51Q46V78M,4,526.0731816695445
5168,22,Q73G73L48N51Q48J80T71,4,446.4508724449628
57017,24,Q73G73L48N51Q49J80T71,4,456.64356051112975
43168,33,Q73G73L48N51Q50J80T71,4,517.2101467295781
68834,19,Q73G73L48N51Q51J80T71,4,428.2045008593624
43169,1,Q73G73L48N51Q52J80T71,4,424.0212728368367
47178,5,Q73G73L48N51Q53J80T71,4,505.4402509481664
55066,28,Q73G73L48N51Q54J80T71,4,535.2203075678166
9218,19,Q73G73L48N51Q55J80T71,4,359.30928954081054
47179,3,Q73G73L48N51Q56J80T71,4,500.98515307701933
5169,2,Q73G73L48N51Q57J80T71,4,608.5213305484726
17191,14,Q73G73L48N51R46V78M,4,496.09933762835004
1212,25,Q73G73L48N51R48J80T71,4,595.3117789335797
11128,7,Q73G73L48N51R49J80T71,4,515.2802997493953
37152,33,Q73G73L48N51R50J80T71,4,593.1887627471297
57018,20,Q73G73L48N51R51J80T71,4,426.81034923582536
15228,0,Q73G73L48N51R52J80T71,4,495.9494973665811
43170,2,Q73G73L48N51R53J80T71,4,535.1636349811953
33105,20,Q73G73L48N51R54J80T71,4,422.37479214018776
68835,25,Q73G73L48N51R55J80T71,4,595.2965388060743
37153,29,Q73G73L48N51R56J80T71,4,515.2339685882037
45106,32,Q73G73L48N51R57J80T71,4,438.5343085140408
33106,8,Q73G73L48N51S46V78M,4,418.051364985154
21209,23,Q73G73L48N51S48J80T71,4,578.240351873016
3224,33,Q73G73L48N51S49J80T71,4,371.6983332672295
33107,33,Q73G73L48N51S50J80T71,4,375.4120518599707
13203,10,Q73G73L48N51S51J80T71,4,749.9007277895873
5170,30,Q73G73L48N51S52J80T71,4,452.5780334012571
25137,15,Q73G73L48N51S53J80T71,4,456.49790143650614
33108,13,Q73G73L48N51S54J80T71,4,610.9154303473675
5171,19,Q73G73L48N51S55J80T71,4,486.22452336307805
23203,14,Q73G73L48N51S56J80T71,4,600.1158248927364
49186,4,Q73G73L48N51S57J80T71,4,453.67099680875725
15229,30,Q73G73L48N51T46V78M,4,581.3004758485253
51142,6,Q73G73L48N51T48J80T71,4,495.13507247417516
55067,33,Q73G73L48N51T49J80T71,4,446.836369712709
5172,22,Q73G73L48N51T50J80T71,4,529.8195819675723
35102,25,Q73G73L48N51T51J80T71,4,473.806091924647
61050,23,Q73G73L48N51T52J80T71,4,496.92976345981725
61051,3,Q73G73L48N51T53J80T71,4,426.18050929889125
27182,1,Q73G73L48N51T54J80T71,4,605.2624050028687
23204,2,Q73G73L48N51T55J80T71,4,442.74513829969146
3225,31,Q73G73L48N51T56J80T71,4,580.7533656367966
49187,22,Q73G73L48N51T57J80T71,4,511.36330596976427
25138,9,Q73G73L48N51U46V78M,4,458.5245862508704
53112,8,Q73G73L48N51U48J80T71,4,610.8514963326254
3226,22,Q73G73L48N51U49J80T71,4,378.87544123055955
61052,34,Q73G73L48N51U50J80T71,4,456.734325890491
17192,25,Q73G73L48N51U51J80T71,4,407.0275369127711
29161,1,Q73G73L48N51U52J80T71,4,525.8419321583633
31114,31,Q73G73L48N51U53J80T71,4,592.7025389356709
25139,0,Q73G73L48N51U54J80T71,4,410.04683267504964
15230,29,Q73G73L48N51U55J80T71,4,532.0780092050499
62984,2,Q73G73L48N51U56J80T71,4,610.8320828480948
31115,22,Q73G73L48N51U57J80T71,4,481.376068958989
35103,13,Q73G73L48N52J80T71,4,542.4158925640033
29162,15,Q73G73L48N52L46V78M,4,409.4862204630617
59038,28,Q73G73L48N52L48J80T71,4,484.3369299467001
62985,26,Q73G73L48N52L49J80T71,4,378.6413420866618
7173,17,Q73G73L48N52L50J80T71,4,631.6132534238209
27183,21,Q73G73L48N52L51J80T71,4,620.1998663376953
11129,30,Q73G73L48N52L52J80T71,4,407.8115255952082
7174,4,Q73G73L48N52L53J80T71,4,561.0156122697905
17193,0,Q73G73L48N52L54J80T71,4,500.0575411231955
1213,18,Q73G73L48N52L55J80T71,4,722.0441097219823
35104,27,Q73G73L48N52L56J80T71,4,520.1153530617048
21210,2,Q73G73L48N52L57J80T71,4,465.78384485606256
45107,12,Q73G73L48N52M46V78M,4,311.72460016932166
43171,25,Q73G73L48N52M48J80T71,4,385.538518491495
3227,10,Q73G73L48N52M49J80T71,4,620.3161044461219
15231,0,Q73G73L48N52M50J80T71,4,416.4976988807572
53113,7,Q73G73L48N52M51J80T71,4,308.9816300003731
15232,11,Q73G73L48N52M52J80T71,4,253.17445145431265
62986,3,Q73G73L48N52M53J80T71,4,335.76521367596763
51143,6,Q73G73L48N52M54J80T71,4,390.814885328022
7175,0,Q73G73L48N52M55J80T71,4,390.12251555624334
13204,5,Q73G73L48N52M56J80T71,4,442.857049591683
29163,24,Q73G73L48N52M57J80T71,4,566.3810971950384
11130,20,Q73G73L48N52N46V78M,4,421.3208514787894
62987,11,Q73G73L48N52N48J80T71,4,479.9491474777311
17194,10,Q73G73L48N52N49J80T71,4,485.40720169530806
53114,33,Q73G73L48N52N50J80T71,4,421.5948200200724
15233,8,Q73G73L48N52N51J80T71,4,300.19071015942984
15234,18,Q73G73L48N52N52J80T71,4,536.1953103027026
59039,20,Q73G73L48N52N53J80T71,4,686.2149666636872
9219,20,Q73G73L48N52N54J80T71,4,301.30695711188093
13205,7,Q73G73L48N52N55J80T71,4,537.9777513658084
61053,30,Q73G73L48N52N56J80T71,4,382.19290692476534
55068,3,Q73G73L48N52N57J80T71,4,529.0735991724815
1214,16,Q73G73L48N52O46V78M,4,536.3696620940683
17195,9,Q73G73L48N52O48J80T71,4,510.0386283552399
66872,30,Q73G73L48N52O49J80T71,4,418.07101657509946
15235,11,Q73G73L48N52O50J80T71,4,340.41911184244515
45108,3,Q73G73L48N52O51J80T71,4,488.0426937794124
19169,17,Q73G73L48N52O52J80T71,4,493.374945905229
31116,17,Q73G73L48N52O53J80T71,4,369.6791823575479
7176,30,Q73G73L48N52O54J80T71,4,453.6010314980452
68836,4,Q73G73L48N52O55J80T71,4,456.6485417589772
37154,32,Q73G73L48N52O56J80T71,4,438.65949920551645
57019,33,Q73G73L48N52O57J80T71,4,493.54995832921406
37155,20,Q73G73L48N52P46V78M,4,385.0982167348998
7177,25,Q73G73L48N52P48J80T71,4,386.26625426288723
47180,19,Q73G73L48N52P49J80T71,4,444.4211986675659
31117,29,Q73G73L48N52P50J80T71,4,384.0655146108809
33109,18,Q73G73L48N52P51J80T71,4,603.0377404292366
62988,3,Q73G73L48N52P52J80T71,4,586.7969308817094
33110,27,Q73G73L48N52P53J80T71,4,565.709941602237
61054,2,Q73G73L48N52P54J80T71,4,259.63431773653303
3228,5,Q73G73L48N52P55J80T71,4,304.26544224166435
31118,17,Q73G73L48N52P56J80T71,4,473.15931241578113
45109,27,Q73G73L48N52P57J80T71,4,309.54320762150553
17196,24,Q73G73L48N52Q46V78M,4,363.0817433977288
49188,13,Q73G73L48N52Q48J80T71,4,380.21142802852285
15236,31,Q73G73L48N52Q49J80T71,4,280.61321661621355
9220,18,Q73G73L48N52Q50J80T71,4,523.6828588065673
49189,2,Q73G73L48N52Q51J80T71,4,375.5595896780593
1215,29,Q73G73L48N52Q52J80T71,4,452.3501638792424
31119,10,Q73G73L48N52Q53J80T71,4,608.9910628275256
5173,20,Q73G73L48N52Q54J80T71,4,310.8363544944739
57020,33,Q73G73L48N52Q55J80T71,4,570.8442071847724
51144,9,Q73G73L48N52Q56J80T71,4,528.233713408101
17197,20,Q73G73L48N52Q57J80T71,4,345.2143623102048
57021,0,Q73G73L48N52R46V78M,4,585.86183809806
27184,1,Q73G73L48N52R48J80T71,4,431.0340798709083
43172,3,Q73G73L48N52R49J80T71,4,454.2080463138223
49190,7,Q73G73L48N52R50J80T71,4,333.81073690888616
39160,28,Q73G73L48N52R51J80T71,4,686.0699231810128
55069,23,Q73G73L48N52R52J80T71,4,545.3378852432356
9221,32,Q73G73L48N52R53J80T71,4,493.36764690047295
61055,32,Q73G73L48N52R54J80T71,4,432.5741795364817
49191,6,Q73G73L48N52R55J80T71,4,529.5571520952398
55070,5,Q73G73L48N52R56J80T71,4,476.37043045934564
23205,20,Q73G73L48N52R57J80T71,4,510.3086374564627
23206,7,Q73G73L48N52S46V78M,4,466.9277257282157
41156,31,Q73G73L48N52S48J80T71,4,532.0846702995798
51145,9,Q73G73L48N52S49J80T71,4,547.855411482168
7178,33,Q73G73L48N52S50J80T71,4,493.1960528676225
1216,32,Q73G73L48N52S51J80T71,4,419.21719096454444
3229,28,Q73G73L48N52S52J80T71,4,497.6893339198173
64977,5,Q73G73L48N52S53J80T71,4,516.7373209958014
3230,24,Q73G73L48N52S54J80T71,4,637.5219925709646
1217,17,Q73G73L48N52S55J80T71,4,463.492987106947
23207,22,Q73G73L48N52S56J80T71,4,595.2038028801353
1218,3,Q73G73L48N52S57J80T71,4,554.8220946075596
7179,18,Q73G73L48N52T46V78M,4,435.7758553193581
68837,32,Q73G73L48N52T48J80T71,4,611.541673628249
61056,7,Q73G73L48N52T49J80T71,4,537.6280895392815
1219,23,Q73G73L48N52T50J80T71,4,546.3905169752121
59040,5,Q73G73L48N52T51J80T71,4,461.53461965904523
61057,22,Q73G73L48N52T52J80T71,4,688.0213675341461
64978,15,Q73G73L48N52T53J80T71,4,522.096570571344
33111,33,Q73G73L48N52T54J80T71,4,441.28819189037455
11131,0,Q73G73L48N52T55J80T71,4,500.15965545941026
59041,1,Q73G73L48N52T56J80T71,4,346.4348242125169
1220,32,Q73G73L48N52T57J80T71,4,471.96893774791016
19170,19,Q73G73L48N52U46V78M,4,460.24174299925414
57022,4,Q73G73L48N52U48J80T71,4,323.186186791318
68838,13,Q73G73L48N52U49J80T71,4,407.9372317595336
17198,6,Q73G73L48N52U50J80T71,4,444.0224340108267
43173,30,Q73G73L48N52U51J80T71,4,418.98785131630007
31120,8,Q73G73L48N52U52J80T71,4,489.87285312500916
19171,8,Q73G73L48N52U53J80T71,4,634.6661928337471
41157,25,Q73G73L48N52U54J80T71,4,612.2748099957053
9222,8,Q73G73L48N52U55J80T71,4,343.3487946474404
31121,1,Q73G73L48N52U56J80T71,4,366.59652968703347
59042,30,Q73G73L48N52U57J80T71,4,501.4289289313061
62989,33,Q73G73L48N53J80T71,4,402.78010980099134
7180,34,Q73G73L48N53L46V78M,4,483.94386890561805
41158,34,Q73G73L48N53L48J80T71,4,486.7991628252191
47181,8,Q73G73L48N53L49J80T71,4,434.6770311785746
35105,14,Q73G73L48N53L50J80T71,4,477.63270554884167
47182,28,Q73G73L48N53L51J80T71,4,487.34815460590914
57023,27,Q73G73L48N53L52J80T71,4,566.4078279167156
66873,34,Q73G73L48N53L53J80T71,4,425.758138511953
43174,16,Q73G73L48N53L54J80T71,4,471.5644022572882
1221,11,Q73G73L48N53L55J80T71,4,432.972070618835
33112,34,Q73G73L48N53L56J80T71,4,497.6171387303494
25140,4,Q73G73L48N53L57J80T71,4,470.57307228688177
15237,26,Q73G73L48N53M46V78M,4,458.4914378445285
59043,32,Q73G73L48N53M48J80T71,4,683.1854341491257
13206,21,Q73G73L48N53M49J80T71,4,480.5812069564868
23208,20,Q73G73L48N53M50J80T71,4,593.1946764123375
51146,7,Q73G73L48N53M51J80T71,4,397.86392786817805
15238,6,Q73G73L48N53M52J80T71,4,438.77140922878317
59044,6,Q73G73L48N53M53J80T71,4,402.33614647334946
55071,18,Q73G73L48N53M54J80T71,4,583.1563813536716
15239,26,Q73G73L48N53M55J80T71,4,641.4896251831469
27185,34,Q73G73L48N53M56J80T71,4,620.9252109214013
13207,12,Q73G73L48N53M57J80T71,4,451.5722389797552
23209,12,Q73G73L48N53N46V78M,4,611.5859360961512
21211,27,Q73G73L48N53N48J80T71,4,482.1228125826689
57024,11,Q73G73L48N53N49J80T71,4,527.74606309649
47183,3,Q73G73L48N53N50J80T71,4,578.4799006476051
43175,21,Q73G73L48N53N51J80T71,4,655.618893217315
45110,13,Q73G73L48N53N52J80T71,4,443.36973916785365
57025,10,Q73G73L48N53N53J80T71,4,467.51233950630814
3231,31,Q73G73L48N53N54J80T71,4,483.6407955467852
31122,23,Q73G73L48N53N55J80T71,4,551.0921173810154
11132,0,Q73G73L48N53N56J80T71,4,458.66326325802413
7181,20,Q73G73L48N53N57J80T71,4,441.1634433965081
25141,10,Q73G73L48N53O46V78M,4,478.8360558836915
59045,5,Q73G73L48N53O48J80T71,4,376.7156101411237
53115,4,Q73G73L48N53O49J80T71,4,494.58897078128365
68839,14,Q73G73L48N53O50J80T71,4,577.1454799991351
21212,25,Q73G73L48N53O51J80T71,4,354.97934442942926
59046,29,Q73G73L48N53O52J80T71,4,393.0416513291153
62990,21,Q73G73L48N53O53J80T71,4,412.8416592797449
43176,25,Q73G73L48N53O54J80T71,4,537.0688730093498
68840,21,Q73G73L48N53O55J80T71,4,488.57714639217045
21213,25,Q73G73L48N53O56J80T71,4,472.5938568555889
15240,9,Q73G73L48N53O57J80T71,4,508.4181136766577
15241,32,Q73G73L48N53P46V78M,4,347.5423629503506
43177,6,Q73G73L48N53P48J80T71,4,463.18907272160345
1222,17,Q73G73L48N53P49J80T71,4,482.9280705600918
45111,4,Q73G73L48N53P50J80T71,4,506.93911200415255
45112,17,Q73G73L48N53P51J80T71,4,580.4376814907243
35106,31,Q73G73L48N53P52J80T71,4,409.0718508573101
1223,12,Q73G73L48N53P53J80T71,4,725.5827602970649
27186,3,Q73G73L48N53P54J80T71,4,326.1766692187073
25142,18,Q73G73L48N53P55J80T71,4,516.6840379979956
33113,33,Q73G73L48N53P56J80T71,4,365.5764024076085
9223,30,Q73G73L48N53P57J80T71,4,320.90998623630827
45113,30,Q73G73L48N53Q46V78M,4,550.408391480549
23210,10,Q73G73L48N53Q48J80T71,4,485.9423362431497
37156,25,Q73G73L48N53Q49J80T71,4,642.6259733111468
47184,24,Q73G73L48N53Q50J80T71,4,474.9758435288069
29164,1,Q73G73L48N53Q51J80T71,4,520.8066190797792
29165,20,Q73G73L48N53Q52J80T71,4,261.8315096158632
11133,14,Q73G73L48N53Q53J80T71,4,635.05681115101
68841,8,Q73G73L48N53Q54J80T71,4,442.5472686881634
27187,12,Q73G73L48N53Q55J80T71,4,527.617198417541
45114,28,Q73G73L48N53Q56J80T71,4,621.442545377759
49192,27,Q73G73L48N53Q57J80T71,4,499.2841757635562
27188,31,Q73G73L48N53R46V78M,4,409.1714021622763
29166,23,Q73G73L48N53R48J80T71,4,467.7179545789441
47185,3,Q73G73L48N53R49J80T71,4,491.4492163244977
21214,13,Q73G73L48N53R50J80T71,4,492.70579127247527
33114,33,Q73G73L48N53R51J80T71,4,521.1301435321168
57026,15,Q73G73L48N53R52J80T71,4,599.8173494577561
43178,27,Q73G73L48N53R53J80T71,4,348.6716597440894
37157,31,Q73G73L48N53R54J80T71,4,409.65479345270387
66874,33,Q73G73L48N53R55J80T71,4,605.0263688403613
37158,7,Q73G73L48N53R56J80T71,4,493.58425393430093
13208,12,Q73G73L48N53R57J80T71,4,684.9671675957887
27189,19,Q73G73L48N53S46V78M,4,473.2746930670056
47186,2,Q73G73L48N53S48J80T71,4,532.0859751143831
41159,25,Q73G73L48N53S49J80T71,4,720.3928782616813
35107,26,Q73G73L48N53S50J80T71,4,518.1534040440229
41160,12,Q73G73L48N53S51J80T71,4,460.7001864848213
57027,22,Q73G73L48N53S52J80T71,4,335.19813174962655
21215,10,Q73G73L48N53S53J80T71,4,589.4716850529651
61058,7,Q73G73L48N53S54J80T71,4,507.5542432625217
23211,6,Q73G73L48N53S55J80T71,4,308.00337531680924
35108,4,Q73G73L48N53S56J80T71,4,510.50981281756754
17199,6,Q73G73L48N53S57J80T71,4,524.0678569332422
68842,9,Q73G73L48N53T46V78M,4,420.18500770685046
25143,31,Q73G73L48N53T48J80T71,4,487.15885811030654
51147,24,Q73G73L48N53T49J80T71,4,222.32962629024502
51148,28,Q73G73L48N53T50J80T71,4,630.9697625704592
33115,28,Q73G73L48N53T51J80T71,4,599.4592007159581
64979,25,Q73G73L48N53T52J80T71,4,407.8291921436299
23212,33,Q73G73L48N53T53J80T71,4,455.6484467259715
19172,18,Q73G73L48N53T54J80T71,4,329.6429383362559
59047,13,Q73G73L48N53T55J80T71,4,603.835250034821
11134,26,Q73G73L48N53T56J80T71,4,431.902446541621
61059,18,Q73G73L48N53T57J80T71,4,437.5296622017834
64980,14,Q73G73L48N53U46V78M,4,443.48386260095265
13209,30,Q73G73L48N53U48J80T71,4,282.5555718008129
62991,31,Q73G73L48N53U49J80T71,4,371.70847534432767
11135,18,Q73G73L48N53U50J80T71,4,430.81813971077975
7182,33,Q73G73L48N53U51J80T71,4,401.82505292365784
33116,13,Q73G73L48N53U52J80T71,4,366.4298515920986
35109,7,Q73G73L48N53U53J80T71,4,368.4094728222595
66875,15,Q73G73L48N53U54J80T71,4,702.9557842358878
9224,9,Q73G73L48N53U55J80T71,4,464.51746310424744
19173,23,Q73G73L48N53U56J80T71,4,537.5211209060221
13210,15,Q73G73L48N53U57J80T71,4,451.82342052916727
29167,9,Q73G73L48N54J80T71,4,371.5955035202338
29168,11,Q73G73L48N54L46V78M,4,530.1158338024555
5174,25,Q73G73L48N54L48J80T71,4,548.3396747473764
15242,12,Q73G73L48N54L49J80T71,4,524.1984129242297
13211,22,Q73G73L48N54L50J80T71,4,464.4029642620725
37159,26,Q73G73L48N54L51J80T71,4,301.8030269482832
55072,1,Q73G73L48N54L52J80T71,4,258.5890284509653
17200,2,Q73G73L48N54L53J80T71,4,427.5739903089723
62992,10,Q73G73L48N54L54J80T71,4,391.9632790621805
68843,5,Q73G73L48N54L55J80T71,4,583.9614797216548
61060,2,Q73G73L48N54L56J80T71,4,459.56625137234255
59048,1,Q73G73L48N54L57J80T71,4,469.92862963929724
59049,19,Q73G73L48N54M46V78M,4,498.7930585662913
55073,33,Q73G73L48N54M48J80T71,4,571.7798180703677
47187,29,Q73G73L48N54M49J80T71,4,601.4392242956928
59050,5,Q73G73L48N54M50J80T71,4,605.3755216247212
13212,33,Q73G73L48N54M51J80T71,4,511.4824999395721
39161,20,Q73G73L48N54M52J80T71,4,531.3223815240531
9225,7,Q73G73L48N54M53J80T71,4,562.2909663718451
13213,23,Q73G73L48N54M54J80T71,4,408.6326223838127
39162,17,Q73G73L48N54M55J80T71,4,325.2318614154893
62993,20,Q73G73L48N54M56J80T71,4,540.7660002780444
23213,11,Q73G73L48N54M57J80T71,4,474.7509223579574
25144,29,Q73G73L48N54N46V78M,4,383.7670164658503
9226,25,Q73G73L48N54N48J80T71,4,235.20075947438292
47188,3,Q73G73L48N54N49J80T71,4,536.2061011018827
25145,31,Q73G73L48N54N50J80T71,4,370.4070772570173
1224,9,Q73G73L48N54N51J80T71,4,567.1659750327152
27190,23,Q73G73L48N54N52J80T71,4,591.1073796913838
59051,28,Q73G73L48N54N53J80T71,4,463.79451011663326
61061,6,Q73G73L48N54N54J80T71,4,591.3702984177875
51149,14,Q73G73L48N54N55J80T71,4,418.5350513009747
53116,34,Q73G73L48N54N56J80T71,4,446.0654700165417
45115,1,Q73G73L48N54N57J80T71,4,608.2784570676126
25146,11,Q73G73L48N54O46V78M,4,425.0227274770175
66876,7,Q73G73L48N54O48J80T71,4,394.0154218763945
68844,22,Q73G73L48N54O49J80T71,4,499.1827906424188
43179,23,Q73G73L48N54O50J80T71,4,396.87670311159485
15243,15,Q73G73L48N54O51J80T71,4,663.5698792409285
55074,32,Q73G73L48N54O52J80T71,4,405.25524275014016
1225,34,Q73G73L48N54O53J80T71,4,563.7069804480361
3232,3,Q73G73L48N54O54J80T71,4,353.89181121617514
57028,27,Q73G73L48N54O55J80T71,4,465.1556190960494
41161,7,Q73G73L48N54O56J80T71,4,376.70106853802747
57029,6,Q73G73L48N54O57J80T71,4,437.2243355128651
53117,1,Q73G73L48N54P46V78M,4,582.0291633148668
15244,33,Q73G73L48N54P48J80T71,4,551.8706587762113
37160,9,Q73G73L48N54P49J80T71,4,579.3288908894359
49193,6,Q73G73L48N54P50J80T71,4,468.16673911960424
35110,6,Q73G73L48N54P51J80T71,4,424.6447297681643
55075,5,Q73G73L48N54P52J80T71,4,352.2841676283047
61062,32,Q73G73L48N54P53J80T71,4,442.3431921817834
25147,8,Q73G73L48N54P54J80T71,4,275.0561070059341
31123,18,Q73G73L48N54P55J80T71,4,548.4782550493231
49194,19,Q73G73L48N54P56J80T71,4,620.1974720149469
31124,0,Q73G73L48N54P57J80T71,4,518.3475193979145
21216,13,Q73G73L48N54Q46V78M,4,495.0307187986924
47189,20,Q73G73L48N54Q48J80T71,4,295.94104337855777
13214,0,Q73G73L48N54Q49J80T71,4,378.2173770110327
53118,30,Q73G73L48N54Q50J80T71,4,403.14411723901105
41162,6,Q73G73L48N54Q51J80T71,4,503.2526668699693
31125,11,Q73G73L48N54Q52J80T71,4,521.3619985681293
33117,9,Q73G73L48N54Q53J80T71,4,451.62594322496733
35111,6,Q73G73L48N54Q54J80T71,4,501.65750262937456
19174,31,Q73G73L48N54Q55J80T71,4,386.1901936141842
68845,22,Q73G73L48N54Q56J80T71,4,463.1983109000377
3233,4,Q73G73L48N54Q57J80T71,4,435.5392234121351
23214,16,Q73G73L48N54R46V78M,4,557.9802245902918
55076,19,Q73G73L48N54R48J80T71,4,527.1972651819071
37161,24,Q73G73L48N54R49J80T71,4,535.6281233210752
29169,18,Q73G73L48N54R50J80T71,4,432.0519801801668
27191,3,Q73G73L48N54R51J80T71,4,607.251816759347
19175,4,Q73G73L48N54R52J80T71,4,505.0725195954667
37162,18,Q73G73L48N54R53J80T71,4,512.0690861324198
37163,25,Q73G73L48N54R54J80T71,4,459.2085017130391
39163,31,Q73G73L48N54R55J80T71,4,535.1977960138098
3234,19,Q73G73L48N54R56J80T71,4,547.1804813758854
29170,16,Q73G73L48N54R57J80T71,4,589.0750922943001
35112,15,Q73G73L48N54S46V78M,4,387.36121353577624
9227,31,Q73G73L48N54S48J80T71,4,336.69237962219603
19176,29,Q73G73L48N54S49J80T71,4,421.3404747070166
61063,5,Q73G73L48N54S50J80T71,4,586.7926036139477
23215,2,Q73G73L48N54S51J80T71,4,437.1482983310118
37164,7,Q73G73L48N54S52J80T71,4,459.51246786200835
7183,13,Q73G73L48N54S53J80T71,4,440.18296578102405
53119,8,Q73G73L48N54S54J80T71,4,433.2451298795928
43180,11,Q73G73L48N54S55J80T71,4,578.8488738884005
41163,33,Q73G73L48N54S56J80T71,4,594.7961582879034
64981,23,Q73G73L48N54S57J80T71,4,608.5142345419233
66877,0,Q73G73L48N54T46V78M,4,370.2974897135375
59052,14,Q73G73L48N54T48J80T71,4,359.6698269914524
