t_id,proveedor,coste_inicial,fecha_hora_recogida
62651,31,2.007433071720574,2022-09-09 15:00:00
68514,34,2.4948622209503624,2022-09-15 21:00:00
46808,23,1.9482934378871088,2022-09-14 00:00:00
54733,27,1.0709349230343783,2022-09-25 12:00:00
4821,2,1.949671709352363,2022-09-22 03:00:00
867,0,2.445766837295167,2022-09-19 17:00:00
14871,7,2.0903105532813027,2022-09-29 06:00:00
22870,11,1.9504154957223605,2022-09-14 01:00:00
48831,24,1.507847892673882,2022-09-21 17:00:00
30793,15,2.0244770352274206,2022-09-10 08:00:00
46809,23,2.947480530153034,2022-09-27 19:00:00
32771,16,1.7893225475067518,2022-09-28 04:00:00
868,0,1.5939505262220208,2022-09-24 15:00:00
32772,16,2.2188381467421383,2022-09-09 07:00:00
64656,32,1.5840795135738523,2022-09-24 09:00:00
38796,19,1.8041462168266147,2022-09-04 14:00:00
66543,33,2.212705571131881,2022-09-18 06:00:00
18858,9,2.1247751192474977,2022-09-12 09:00:00
66544,33,2.2111796092154705,2022-09-24 00:00:00
62652,31,1.8644345277780492,2022-09-06 15:00:00
34775,17,2.138077009273637,2022-09-02 11:00:00
36794,18,2.6883312824855445,2022-09-22 16:00:00
48832,24,1.514528591276042,2022-09-10 07:00:00
54734,27,0.8541741755479959,2022-09-17 11:00:00
4822,2,2.351010723103273,2022-09-12 11:00:00
48833,24,2.547863238214336,2022-09-25 20:00:00
18859,9,2.267300369803984,2022-09-12 19:00:00
30794,15,1.4738769300223775,2022-09-29 09:00:00
50807,25,1.772644732512344,2022-09-15 14:00:00
42829,21,2.1470182029469846,2022-09-13 19:00:00
32773,16,2.017113174199537,2022-09-03 11:00:00
36795,18,2.4075775033946374,2022-09-17 14:00:00
58722,29,1.4711241946879068,2022-09-25 12:00:00
58723,29,,2022-09-02 01:00:00
6869,3,1.0734400467197165,2022-09-23 17:00:00
32774,16,1.7401470812042312,2022-09-14 06:00:00
2889,1,1.5272510636120995,2022-09-12 15:00:00
68515,34,2.0441531616652853,2022-09-14 09:00:00
2890,1,1.8220211388382817,2022-09-11 08:00:00
36796,18,1.2669148941851909,2022-09-27 19:00:00
64657,32,1.554738604699893,2022-09-16 22:00:00
12835,6,2.251714069311288,2022-09-25 22:00:00
8889,4,2.389468376933934,2022-09-04 06:00:00
4823,2,1.7435636288548495,2022-09-27 11:00:00
20868,10,2.5399946199011225,2022-09-28 23:00:00
38797,19,2.214628640523248,2022-09-24 03:00:00
54735,27,1.2230323249157156,2022-09-20 15:00:00
64658,32,1.7162078313781357,2022-09-08 04:00:00
32775,16,1.284179471064275,2022-09-12 06:00:00
6870,3,2.8422577832372102,2022-09-27 22:00:00
30795,15,1.555270108562734,2022-09-13 23:00:00
62653,31,1.4137269641118977,2022-09-22 16:00:00
8890,4,2.989225084892235,2022-09-08 02:00:00
66545,33,2.1894855041437933,2022-09-14 19:00:00
50808,25,2.953399909841083,2022-09-23 05:00:00
12836,6,1.307280256406007,2022-09-23 13:00:00
36797,18,2.546376772759013,2022-09-05 07:00:00
22871,11,2.292462625937403,2022-09-02 18:00:00
66546,33,2.30686433071684,2022-09-05 17:00:00
50809,25,1.1463902474405656,2022-09-22 05:00:00
30796,15,1.5394163475544196,2022-10-01 05:00:00
8891,4,2.486202283040711,2022-09-16 22:00:00
62654,31,2.143777136887556,2022-09-17 10:00:00
50810,25,2.503582481981188,2022-09-06 15:00:00
34776,17,1.9330940495522004,2022-09-19 05:00:00
4824,2,2.6268975787751496,2022-09-15 14:00:00
6871,3,1.4701907981869962,2022-09-08 12:00:00
4825,2,1.3545688930571154,2022-09-06 06:00:00
14872,7,3.3098897257366917,2022-09-23 12:00:00
64659,32,2.4637934363272875,2022-09-22 04:00:00
32776,16,1.7676958837210652,2022-09-12 10:00:00
8892,4,1.952522200157626,2022-09-17 10:00:00
64660,32,2.479629249472922,2022-09-06 02:00:00
18860,9,1.8815655669779243,2022-09-30 08:00:00
8893,4,1.9781069009922896,2022-09-11 12:00:00
36798,18,2.207075285868307,2022-09-07 01:00:00
34777,17,1.7200582213789135,2022-09-05 12:00:00
34778,17,1.3192594443029213,2022-09-05 18:00:00
64661,32,1.5918153212596822,2022-10-01 00:00:00
54736,27,1.7989159728778212,2022-09-09 05:00:00
50811,25,2.6915183124408424,2022-09-16 02:00:00
16846,8,1.5183470497791358,2022-09-26 10:00:00
20869,10,2.1562256154548534,2022-09-25 07:00:00
28828,14,2.3236262772862517,2022-09-09 20:00:00
30797,15,1.3859869832562484,2022-09-05 07:00:00
869,0,2.049083094491309,2022-09-03 11:00:00
6872,3,1.366526598640016,2022-09-22 06:00:00
16847,8,1.0525175979373589,2022-09-09 01:00:00
26884,13,2.513103148237712,2022-09-07 23:00:00
66547,33,1.381840872312027,2022-09-06 06:00:00
44817,22,1.8312826409702427,2022-09-20 09:00:00
44818,22,2.545087021942134,2022-09-15 21:00:00
56702,28,1.9401776477415476,2022-09-21 03:00:00
24827,12,1.9025417294113856,2022-09-22 22:00:00
52782,26,1.157822843274298,2022-09-06 16:00:00
870,0,1.7207488080474536,2022-09-02 20:00:00
10821,5,1.4168937621517277,2022-09-25 07:00:00
64662,32,2.427112949974781,2022-09-30 22:00:00
6873,3,1.5839479148049356,2022-09-24 11:00:00
58724,29,1.583101118193303,2022-09-21 16:00:00
68516,34,1.438797515380846,2022-09-23 04:00:00
34779,17,2.112376722982106,2022-09-11 17:00:00
18861,9,1.430872681791562,2022-09-01 14:00:00
58725,29,1.476588941725776,2022-09-16 20:00:00
38798,19,2.471314859300261,2022-09-03 10:00:00
22872,11,2.1116657433357675,2022-10-01 06:00:00
16848,8,2.381313327354711,2022-09-21 17:00:00
8894,4,1.239266588918834,2022-09-04 22:00:00
40854,20,2.326926006110277,2022-09-12 07:00:00
46810,23,2.0476325564673963,2022-09-17 19:00:00
12837,6,2.0886595768267666,2022-09-09 17:00:00
64663,32,2.0085540349023576,2022-09-23 04:00:00
10822,5,1.166227904367704,2022-09-10 16:00:00
58726,29,1.967282295106028,2022-09-13 06:00:00
68517,34,2.079770573769865,2022-09-03 09:00:00
64664,32,2.228520815733324,2022-09-24 19:00:00
32777,16,1.7408632314599797,2022-09-28 02:00:00
64665,32,2.8677183332700134,2022-09-10 20:00:00
4826,2,1.271746626893415,2022-09-18 18:00:00
64666,32,2.05903208026834,2022-09-02 05:00:00
24828,12,2.1008859380393234,2022-09-05 01:00:00
16849,8,2.2780673419583195,2022-09-14 13:00:00
42830,21,0.5463129789185179,2022-09-11 03:00:00
12838,6,1.1083372374923934,2022-09-05 21:00:00
62655,31,1.8384061222135075,2022-09-07 22:00:00
20870,10,1.6208316770858282,2022-09-11 10:00:00
58727,29,2.2575507635252063,2022-09-28 04:00:00
28829,14,1.7485588404563157,2022-09-11 18:00:00
16850,8,1.5238762670424602,2022-09-11 03:00:00
28830,14,2.4066816656355554,2022-09-05 17:00:00
34780,17,2.1814243025466435,2022-09-16 09:00:00
12839,6,2.326434467264036,2022-09-20 01:00:00
6874,3,1.4611649169285292,2022-09-28 20:00:00
14873,7,2.162565120076863,2022-09-20 17:00:00
16851,8,2.7834952958140367,2022-09-14 13:00:00
58728,29,1.3948146972118314,2022-09-25 12:00:00
58729,29,1.4766022208697764,2022-09-03 17:00:00
32778,16,2.425020910465697,2022-09-27 15:00:00
34781,17,2.702438372549658,2022-09-25 23:00:00
20871,10,,2022-09-14 04:00:00
12840,6,2.517738296748421,2022-09-10 12:00:00
18862,9,1.9480329810473516,2022-09-29 04:00:00
871,0,2.709037170805036,2022-09-04 12:00:00
12841,6,2.1722078510017626,2022-09-11 23:00:00
40855,20,2.082801009255186,2022-09-27 16:00:00
34782,17,1.9679417604051337,2022-09-06 08:00:00
58730,29,2.570541173845628,2022-09-21 04:00:00
50812,25,2.0118152803733995,2022-09-18 01:00:00
32779,16,1.984462686141521,2022-09-08 05:00:00
60701,30,1.3752171637653232,2022-09-10 00:00:00
64667,32,2.370780208364962,2022-09-11 18:00:00
14874,7,2.2562026841794705,2022-09-26 15:00:00
66548,33,1.6373433713292909,2022-09-25 06:00:00
52783,26,2.1491492101019625,2022-09-12 10:00:00
46811,23,2.3145298483205416,2022-09-26 11:00:00
60702,30,1.6316911990239118,2022-09-05 01:00:00
12842,6,2.5633912267732093,2022-09-29 14:00:00
10823,5,1.7146461106034074,2022-09-23 11:00:00
14875,7,2.7662796603626743,2022-09-26 10:00:00
22873,11,1.532327124387093,2022-09-27 09:00:00
38799,19,1.7661986892559045,2022-09-22 07:00:00
64668,32,2.750662603014752,2022-09-07 20:00:00
48834,24,1.8672733300211035,2022-09-09 00:00:00
34783,17,2.2524245762918,2022-09-21 01:00:00
36799,18,1.818376539399132,2022-09-18 08:00:00
6875,3,2.8484122528658133,2022-09-27 20:00:00
14876,7,1.8958941818529889,2022-09-01 23:00:00
4827,2,1.7216562313226074,2022-09-14 23:00:00
46812,23,2.0874729710193525,2022-09-19 18:00:00
56703,28,2.5650520902562617,2022-09-17 22:00:00
10824,5,2.1748633390148018,2022-09-23 04:00:00
2891,1,1.9018880997231875,2022-09-09 07:00:00
20872,10,1.537167890128555,2022-09-26 12:00:00
48835,24,2.217745327588189,2022-09-28 10:00:00
6876,3,1.356702450609723,2022-09-05 07:00:00
14877,7,1.774669535943659,2022-09-22 09:00:00
68518,34,1.8842625847897267,2022-09-23 23:00:00
12843,6,1.1888060302478307,2022-09-06 14:00:00
8895,4,2.181149546841493,2022-09-12 09:00:00
26885,13,,2022-09-13 20:00:00
2892,1,2.710184148011596,2022-09-19 12:00:00
40856,20,2.208321432116742,2022-09-09 06:00:00
6877,3,1.8248122077100304,2022-09-16 08:00:00
58731,29,1.8588962961538171,2022-09-09 23:00:00
4828,2,1.937771035157932,2022-09-07 10:00:00
66549,33,1.8365002910380943,2022-09-06 01:00:00
50813,25,1.855661537507031,2022-09-27 18:00:00
2893,1,2.245632447701542,2022-09-21 02:00:00
40857,20,2.6323422606707303,2022-09-10 13:00:00
28831,14,1.9135248311459276,2022-09-09 04:00:00
42831,21,,2022-10-01 02:00:00
4829,2,1.9105240445538103,2022-09-07 09:00:00
48836,24,2.2364331778084585,2022-09-08 20:00:00
14878,7,1.805084129779098,2022-09-29 16:00:00
18863,9,1.3910769128094465,2022-09-20 17:00:00
12844,6,1.8687973903931296,2022-09-17 03:00:00
26886,13,2.5200131492945994,2022-09-17 08:00:00
58732,29,1.6447390286129744,2022-09-11 21:00:00
10825,5,2.3505825216952725,2022-09-04 09:00:00
48837,24,1.7828693463810823,2022-09-06 01:00:00
54737,27,2.0638146300114046,2022-09-28 01:00:00
60703,30,2.0316931323558207,2022-09-04 17:00:00
14879,7,1.5844969734903482,2022-09-13 15:00:00
64669,32,2.2796788844454987,2022-09-27 11:00:00
24829,12,2.3136749049279475,2022-09-15 07:00:00
46813,23,2.836544349044865,2022-09-24 18:00:00
58733,29,2.123590036679819,2022-09-02 15:00:00
34784,17,2.360492134863144,2022-09-18 08:00:00
62656,31,2.4082870780675445,2022-09-12 08:00:00
54738,27,2.309377347855494,2022-09-06 07:00:00
14880,7,2.5944277310067108,2022-09-03 14:00:00
44819,22,1.7230571769834095,2022-09-28 01:00:00
56704,28,2.202923544996052,2022-09-08 03:00:00
10826,5,2.001371856044829,2022-09-21 20:00:00
52784,26,0.914838380035067,2022-09-04 08:00:00
4830,2,2.2841087923273204,2022-09-04 16:00:00
66550,33,2.3289254289004204,2022-09-27 16:00:00
10827,5,1.34914826495215,2022-09-19 08:00:00
64670,32,2.013271860210665,2022-09-20 12:00:00
18864,9,1.6909989199174753,2022-09-20 09:00:00
40858,20,0.9750751290012154,2022-09-20 17:00:00
14881,7,1.4619890472257282,2022-09-02 01:00:00
64671,32,3.507238575336781,2022-09-21 17:00:00
56705,28,2.221447211807298,2022-09-23 17:00:00
30798,15,3.251695509545568,2022-09-25 20:00:00
44820,22,3.2551260282210137,2022-09-03 08:00:00
48838,24,1.8545275478183096,2022-09-16 21:00:00
26887,13,1.6473845950967625,2022-09-21 09:00:00
4831,2,1.976941579527687,2022-09-25 19:00:00
44821,22,1.9290736244752835,2022-09-07 16:00:00
44822,22,2.634786205663456,2022-09-24 03:00:00
54739,27,2.070521414502323,2022-10-01 02:00:00
56706,28,2.392281337720449,2022-09-26 16:00:00
28832,14,2.4058116495045434,2022-09-18 21:00:00
56707,28,1.9197829609662445,2022-09-30 21:00:00
46814,23,2.3037636976029017,2022-09-08 09:00:00
32780,16,1.7999589247125485,2022-09-12 14:00:00
50814,25,1.3799474241119547,2022-09-20 06:00:00
34785,17,1.8400365814721036,2022-09-07 08:00:00
68519,34,1.726776661680817,2022-09-21 14:00:00
10828,5,2.582746386629584,2022-09-05 00:00:00
66551,33,1.674598583990615,2022-09-01 12:00:00
4832,2,2.421847845652912,2022-09-05 00:00:00
6878,3,1.969883253568963,2022-09-09 15:00:00
46815,23,2.453822069792338,2022-09-22 17:00:00
44823,22,2.008401214538439,2022-09-07 05:00:00
12845,6,1.56276677089565,2022-09-28 17:00:00
4833,2,2.015764259807579,2022-09-23 04:00:00
2894,1,1.569262321003979,2022-09-09 18:00:00
38800,19,1.797433247949617,2022-09-25 21:00:00
4834,2,1.9562792122968848,2022-09-15 03:00:00
12846,6,2.060284039850208,2022-09-25 15:00:00
20873,10,0.6481216492173867,2022-09-20 22:00:00
32781,16,2.076402924504202,2022-09-09 18:00:00
46816,23,2.112560083693814,2022-09-13 06:00:00
36800,18,2.1091454186073597,2022-09-10 13:00:00
12847,6,1.6729027608938425,2022-09-10 04:00:00
60704,30,2.3430112321992302,2022-09-20 11:00:00
14882,7,2.4537522894812094,2022-09-23 18:00:00
8896,4,2.40759362717689,2022-09-22 22:00:00
4835,2,1.5425135212113448,2022-09-11 09:00:00
2895,1,2.926896687359876,2022-09-08 13:00:00
48839,24,2.296630479246451,2022-09-16 09:00:00
66552,33,1.587549682541272,2022-09-09 06:00:00
62657,31,2.0867169142665274,2022-09-26 16:00:00
4836,2,1.3343982687743294,2022-09-09 21:00:00
52785,26,1.268053994199668,2022-09-27 06:00:00
34786,17,1.5585235417008958,2022-09-04 21:00:00
12848,6,2.4356154648092456,2022-09-04 00:00:00
36801,18,1.6528512718828323,2022-09-09 14:00:00
44824,22,1.8677003170297624,2022-09-24 16:00:00
56708,28,1.9908012103014865,2022-09-17 23:00:00
66553,33,1.0940537537150434,2022-09-20 05:00:00
24830,12,1.958506546638072,2022-09-22 16:00:00
22874,11,0.4636182684360355,2022-09-11 06:00:00
10829,5,2.3326372230215617,2022-09-12 10:00:00
66554,33,1.4903672987896084,2022-09-08 08:00:00
38801,19,2.0875376436898114,2022-09-05 23:00:00
48840,24,2.1353146426129084,2022-09-06 01:00:00
66555,33,1.9237168164459344,2022-09-09 02:00:00
2896,1,1.534002397826054,2022-09-02 14:00:00
20874,10,1.9740460563545956,2022-09-25 10:00:00
32782,16,2.4494754833540444,2022-09-04 06:00:00
50815,25,0.8964160712227063,2022-09-24 23:00:00
2897,1,2.3975561865175736,2022-09-26 20:00:00
14883,7,1.9434140951364247,2022-09-09 03:00:00
30799,15,1.8799012811584093,2022-09-15 04:00:00
54740,27,1.8638136848881248,2022-09-20 07:00:00
52786,26,2.9389409488879457,2022-09-25 04:00:00
42832,21,1.9608971102842008,2022-09-30 08:00:00
64672,32,2.0412734570373163,2022-09-21 22:00:00
8897,4,2.8479133514550123,2022-09-18 17:00:00
60705,30,2.2801108225710243,2022-09-09 08:00:00
56709,28,1.6634945374380026,2022-09-10 06:00:00
34787,17,1.5765719818409558,2022-09-18 08:00:00
52787,26,2.707916101771118,2022-09-22 12:00:00
10830,5,1.610097742663691,2022-09-26 14:00:00
28833,14,2.411580371222969,2022-09-13 00:00:00
42833,21,1.856382926780812,2022-09-16 11:00:00
14884,7,,2022-09-07 18:00:00
4837,2,1.799797923364472,2022-09-28 11:00:00
26888,13,2.026850755185293,2022-09-05 13:00:00
2898,1,2.6041804600283074,2022-09-26 15:00:00
28834,14,2.42177603468473,2022-09-12 13:00:00
54741,27,1.6152238057412154,2022-09-26 04:00:00
58734,29,2.391394552789352,2022-09-27 15:00:00
44825,22,2.297808917284779,2022-09-02 14:00:00
36802,18,1.1122465250358575,2022-09-27 23:00:00
48841,24,1.2712470160525189,2022-09-13 05:00:00
48842,24,2.0845471381242526,2022-09-20 19:00:00
66556,33,2.923155661820519,2022-09-01 14:00:00
54742,27,1.801177205361329,2022-09-03 06:00:00
24831,12,1.669474154612078,2022-09-23 02:00:00
34788,17,1.6016757301010789,2022-09-09 18:00:00
26889,13,1.917241387433777,2022-09-04 02:00:00
6879,3,1.829771326831384,2022-09-25 08:00:00
68520,34,,2022-09-29 16:00:00
52788,26,2.6030368675177638,2022-09-22 20:00:00
14885,7,2.0951887341221145,2022-09-09 00:00:00
48843,24,2.2367627054681147,2022-09-04 12:00:00
44826,22,2.230605957134172,2022-09-28 13:00:00
28835,14,1.7716145410261608,2022-09-21 05:00:00
872,0,1.2732334341152165,2022-09-15 17:00:00
54743,27,2.035063319750856,2022-09-04 20:00:00
12849,6,1.9898037604106529,2022-09-22 05:00:00
54744,27,1.858689157897435,2022-09-03 15:00:00
4838,2,2.0682694057227105,2022-09-05 12:00:00
56710,28,2.026468333043443,2022-09-04 22:00:00
60706,30,,2022-09-09 00:00:00
68521,34,1.6747914716388128,2022-09-24 15:00:00
22875,11,1.3677561142977108,2022-09-16 12:00:00
2899,1,1.8353366305048369,2022-09-16 19:00:00
48844,24,2.6078950198560307,2022-09-02 22:00:00
66557,33,2.3142737758527567,2022-09-02 00:00:00
28836,14,0.7272640492962077,2022-09-30 19:00:00
42834,21,1.7965893792339658,2022-09-29 20:00:00
36803,18,1.3747373950154729,2022-09-24 20:00:00
40859,20,2.492063847732934,2022-09-16 21:00:00
18865,9,1.6341144313895295,2022-09-19 03:00:00
54745,27,1.8580410610893712,2022-09-28 04:00:00
38802,19,1.8820076255306293,2022-09-20 07:00:00
30800,15,1.83278352955636,2022-09-29 11:00:00
64673,32,2.161372917929193,2022-09-07 14:00:00
36804,18,2.1543896474647664,2022-09-26 07:00:00
64674,32,2.2007629346232,2022-09-20 12:00:00
873,0,1.351294548928902,2022-09-08 20:00:00
16852,8,1.5075851521369932,2022-09-27 02:00:00
38803,19,2.8175392898257026,2022-09-26 01:00:00
68522,34,2.0018236224600767,2022-09-01 11:00:00
54746,27,1.4702826530493631,2022-09-26 12:00:00
12850,6,1.523507096024739,2022-09-12 08:00:00
14886,7,1.478162466593114,2022-09-04 03:00:00
24832,12,1.979748310992819,2022-09-10 08:00:00
12851,6,1.9281302791086607,2022-09-15 15:00:00
58735,29,1.8808599732577247,2022-09-04 17:00:00
34789,17,2.151464088055602,2022-09-24 02:00:00
66558,33,,2022-09-27 19:00:00
24833,12,2.4335036320500203,2022-09-29 14:00:00
56711,28,1.0315714910224825,2022-09-17 08:00:00
36805,18,2.2593552954193776,2022-09-01 10:00:00
60707,30,2.5147330751287624,2022-09-16 02:00:00
8898,4,1.780712500303339,2022-09-06 14:00:00
10831,5,2.13255078481468,2022-09-22 02:00:00
34790,17,2.1204318702850338,2022-09-10 23:00:00
24834,12,1.7087571223697755,2022-09-30 03:00:00
62658,31,3.094070600098264,2022-09-28 08:00:00
36806,18,2.100127461592353,2022-09-17 00:00:00
38804,19,1.4101356348605265,2022-09-30 19:00:00
24835,12,2.6711799586233584,2022-09-08 19:00:00
44827,22,2.3545626807479847,2022-09-08 17:00:00
48845,24,3.446276575015352,2022-09-17 19:00:00
20875,10,2.574676285242282,2022-09-29 20:00:00
22876,11,2.1360367755163128,2022-09-24 05:00:00
54747,27,1.763875698094955,2022-09-10 22:00:00
42835,21,1.7729692373686556,2022-09-13 03:00:00
8899,4,0.988241310064788,2022-09-21 03:00:00
52789,26,1.072738826810888,2022-09-11 09:00:00
48846,24,2.3493721174324325,2022-09-08 17:00:00
50816,25,1.8974750262911495,2022-09-11 08:00:00
56712,28,1.857290477187573,2022-09-30 14:00:00
10832,5,2.2169409952133416,2022-09-24 13:00:00
10833,5,1.8559636292432975,2022-09-27 09:00:00
6880,3,1.77007164579829,2022-09-12 15:00:00
18866,9,2.757038448251272,2022-09-02 13:00:00
20876,10,2.5354422928590004,2022-09-18 19:00:00
16853,8,1.810343521355508,2022-09-20 02:00:00
10834,5,1.7544444622853863,2022-09-29 00:00:00
40860,20,2.024582537767333,2022-09-16 02:00:00
68523,34,2.0506545668040403,2022-09-02 12:00:00
46817,23,2.113766831074212,2022-09-05 16:00:00
44828,22,1.7170227098758888,2022-09-27 15:00:00
20877,10,2.326984188243723,2022-09-08 12:00:00
36807,18,1.4018153171470904,2022-09-04 17:00:00
6881,3,2.2381934342152308,2022-09-29 01:00:00
48847,24,2.2273138444627065,2022-09-29 02:00:00
26890,13,2.324916710711403,2022-09-24 05:00:00
62659,31,2.662244505595976,2022-09-05 10:00:00
68524,34,1.7203359252762245,2022-09-07 16:00:00
66559,33,1.1676954134525388,2022-09-14 08:00:00
12852,6,2.8929481620334325,2022-09-28 11:00:00
50817,25,1.9249112502875407,2022-09-12 14:00:00
2900,1,1.991137225162268,2022-09-16 17:00:00
26891,13,2.1739811792327077,2022-09-18 04:00:00
56713,28,2.166159936806177,2022-09-27 13:00:00
24836,12,2.2270522914885027,2022-09-18 03:00:00
8900,4,1.6344693848648455,2022-09-11 04:00:00
20878,10,1.647615326653329,2022-09-09 01:00:00
56714,28,2.9819953361410434,2022-09-12 12:00:00
30801,15,1.968414253657836,2022-09-30 02:00:00
22877,11,3.1640990627746173,2022-09-18 22:00:00
14887,7,2.5577219344201434,2022-09-04 02:00:00
874,0,1.721045797076826,2022-09-07 22:00:00
62660,31,3.0301537965678937,2022-09-28 04:00:00
38805,19,2.416396776008367,2022-09-17 06:00:00
58736,29,1.957138136726736,2022-09-30 16:00:00
20879,10,2.366286542287036,2022-09-08 20:00:00
875,0,1.2609111682588932,2022-09-29 05:00:00
44829,22,2.617213007252856,2022-09-04 07:00:00
12853,6,2.3242235904324904,2022-09-10 11:00:00
4839,2,2.0399235198966004,2022-09-30 08:00:00
16854,8,1.7836666039800386,2022-09-13 06:00:00
18867,9,2.9279556815214574,2022-09-09 15:00:00
40861,20,2.6249719841002808,2022-09-04 05:00:00
56715,28,3.0556394236206783,2022-09-08 01:00:00
8901,4,1.3549629760044355,2022-09-19 17:00:00
24837,12,1.2345934733255488,2022-09-16 08:00:00
60708,30,2.306505368629736,2022-09-14 12:00:00
6882,3,2.3406531343432504,2022-09-02 08:00:00
66560,33,1.903405813418528,2022-09-10 02:00:00
50818,25,2.308202715621318,2022-09-02 17:00:00
16855,8,1.8948608599631696,2022-09-14 13:00:00
50819,25,1.3808989765575417,2022-09-22 15:00:00
2901,1,1.9151633408007132,2022-09-25 05:00:00
46818,23,2.5018853924585063,2022-09-22 01:00:00
68525,34,2.042427538387632,2022-09-10 09:00:00
28837,14,1.7496445697244207,2022-09-29 13:00:00
54748,27,1.3856474729340256,2022-09-27 03:00:00
22878,11,2.3511028046577125,2022-09-28 11:00:00
22879,11,1.9631645351429792,2022-09-07 07:00:00
16856,8,1.7661139044842429,2022-09-18 18:00:00
60709,30,2.043975170444293,2022-09-27 19:00:00
16857,8,2.7208248710586376,2022-09-24 08:00:00
24838,12,2.973809805567623,2022-09-23 20:00:00
44830,22,2.281917278607897,2022-09-04 05:00:00
14888,7,1.459736753621378,2022-09-15 07:00:00
876,0,1.190648903471196,2022-09-14 01:00:00
62661,31,2.324921420168961,2022-09-16 10:00:00
38806,19,1.8404694753847608,2022-09-20 18:00:00
42836,21,1.4750912735126631,2022-09-02 03:00:00
60710,30,2.916712853261797,2022-09-10 22:00:00
2902,1,1.879727296953834,2022-09-05 09:00:00
22880,11,2.0438091303259927,2022-09-21 06:00:00
4840,2,0.8573072008119624,2022-09-26 15:00:00
22881,11,2.7107006050149165,2022-09-25 21:00:00
44831,22,2.192435292941884,2022-09-10 15:00:00
52790,26,2.642817894771151,2022-09-29 06:00:00
54749,27,2.1151355219736203,2022-09-24 14:00:00
38807,19,2.274627565161439,2022-09-20 12:00:00
6883,3,1.343249354321082,2022-09-22 16:00:00
30802,15,2.178715503819418,2022-09-25 18:00:00
18868,9,2.035151434382524,2022-09-16 00:00:00
46819,23,2.868804458508741,2022-09-16 13:00:00
50820,25,1.523422483862377,2022-09-25 06:00:00
42837,21,1.810751025249881,2022-09-30 12:00:00
42838,21,1.4894570365047597,2022-09-22 18:00:00
34791,17,2.1709319507528977,2022-09-29 17:00:00
48848,24,1.6000146948566498,2022-09-18 11:00:00
22882,11,2.203750057858038,2022-09-13 19:00:00
36808,18,1.6626380006083368,2022-09-27 18:00:00
60711,30,1.5774642375783317,2022-09-15 22:00:00
46820,23,1.2841792582277414,2022-09-05 13:00:00
22883,11,2.110241804901416,2022-09-30 00:00:00
10835,5,1.9308791228128508,2022-09-04 08:00:00
38808,19,2.632874094366234,2022-09-09 13:00:00
2903,1,,2022-09-26 14:00:00
66561,33,1.211010236893003,2022-09-19 22:00:00
48849,24,1.7260971149509534,2022-09-10 06:00:00
877,0,2.272729070877754,2022-09-09 03:00:00
878,0,2.4790539670904788,2022-09-08 10:00:00
34792,17,2.143718620873503,2022-09-22 11:00:00
60712,30,2.820919545293316,2022-09-17 06:00:00
18869,9,1.65935930344467,2022-09-15 22:00:00
44832,22,,2022-09-18 18:00:00
2904,1,1.8726608308511048,2022-09-30 13:00:00
10836,5,2.36837472921595,2022-09-27 13:00:00
54750,27,2.250033631500706,2022-09-06 02:00:00
4841,2,2.956839908140505,2022-09-10 09:00:00
8902,4,2.529850360846708,2022-09-01 19:00:00
42839,21,1.7588416378175649,2022-09-08 00:00:00
14889,7,2.0848851137590096,2022-09-09 12:00:00
18870,9,0.8843067928674502,2022-09-13 05:00:00
68526,34,1.201848947102336,2022-09-30 13:00:00
32783,16,1.452111527272155,2022-09-13 07:00:00
18871,9,0.8749811143802857,2022-09-08 23:00:00
44833,22,1.9648902089023588,2022-09-29 20:00:00
32784,16,1.9578279475460976,2022-09-09 07:00:00
4842,2,2.865765464829825,2022-09-22 22:00:00
12854,6,1.7123903473519086,2022-09-04 08:00:00
40862,20,2.205393725137227,2022-09-13 03:00:00
42840,21,1.483338099173856,2022-09-09 00:00:00
4843,2,2.2373168645082444,2022-09-30 12:00:00
34793,17,1.980476846669598,2022-09-17 19:00:00
4844,2,1.949732994366148,2022-09-06 03:00:00
68527,34,2.090021268349036,2022-09-07 23:00:00
44834,22,2.1564170646419427,2022-09-24 03:00:00
34794,17,2.140372565414206,2022-09-02 02:00:00
52791,26,1.4265737237042966,2022-09-24 13:00:00
32785,16,1.6790833598078745,2022-09-23 04:00:00
12855,6,1.9361933250302816,2022-09-23 02:00:00
40863,20,3.025912206756173,2022-09-30 17:00:00
6884,3,2.060768289708912,2022-09-17 02:00:00
32786,16,1.96334921175526,2022-09-29 20:00:00
42841,21,2.336023096054656,2022-09-20 17:00:00
56716,28,2.8927943283900475,2022-09-07 23:00:00
20880,10,2.653582207350961,2022-09-15 03:00:00
66562,33,1.9214415276544103,2022-09-10 02:00:00
24839,12,1.805161642149759,2022-09-04 21:00:00
28838,14,2.345764822345239,2022-09-14 07:00:00
12856,6,2.410865765635559,2022-09-06 13:00:00
36809,18,1.962554901413842,2022-09-17 08:00:00
64675,32,1.9386614401709312,2022-09-12 20:00:00
58737,29,1.650308816294841,2022-09-25 10:00:00
879,0,1.9926999806761148,2022-09-08 22:00:00
18872,9,2.6438036594194863,2022-09-09 07:00:00
64676,32,1.2322118136029885,2022-09-05 03:00:00
24840,12,1.5103136580651984,2022-09-22 18:00:00
62662,31,1.4804374403384268,2022-09-26 07:00:00
44835,22,1.8489042677450271,2022-09-02 00:00:00
10837,5,2.516219440458938,2022-09-04 21:00:00
